NAME,PRICE,CUSINE_CATEGORY,REGION,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,DAYS_OPEN
Restaurant_257,500,Seafood,Powai,Quick Bites,10am to 11pm,Very Good,4.0,947,Tue-Sun
Restaurant_258,739,Seafood,Malad,Fine Dining,10am to 11pm,Average,4.0,6045,Tue-Sun
Restaurant_259,559,North Indian,Goregaon,Cafe,11am to 12midnight,Excellent,3.8,2708,Tue-Sun
Restaurant_260,1054,Italian,Malad,Cafe,11am to 12midnight,Excellent,4.8,5473,Mon-Sun
Restaurant_261,569,Cafe,Bandra,Fine Dining,11am to 12midnight,Good,4.8,706,Tue-Sun
Restaurant_262,1145,Chinese,Dadar,Cafe,11am to 12midnight,Good,2.6,9179,Mon-Sun
Restaurant_263,1793,Seafood,Powai,Fine Dining,10am to 11pm,Average,3.8,2320,Tue-Sun
Restaurant_264,2185,Cafe,Thane,Bar,10am to 11pm,Average,3.9,3257,Mon-Sun
Restaurant_265,2377,Cafe,Chembur,Quick Bites,11am to 12midnight,Good,4.8,8798,Mon-Sun
Restaurant_266,662,Italian,Dadar,Cafe,12noon to 1am,Average,2.7,5377,Mon-Fri
Restaurant_267,1899,Cafe,Dadar,Dessert Parlor,10am to 11pm,Very Good,4.5,1624,Tue-Sun
Restaurant_268,2174,Seafood,Powai,Bar,12noon to 1am,Excellent,4.1,4325,Mon-Fri
Restaurant_269,325,Fast Food,Borivali,Casual Dining,12noon to 1am,Good,4.3,2661,Mon-Sun
Restaurant_270,897,Fast Food,Malad,Bar,12noon to 1am,Very Good,3.2,472,Mon-Sun
Restaurant_271,2431,Cafe,Powai,Bar,11am to 12midnight,Very Good,4.4,638,Tue-Sun
Restaurant_272,1059,Seafood,Vashi,Bar,10am to 11pm,Poor,3.2,1252,Mon-Sun
Restaurant_273,1604,Seafood,Vashi,Dessert Parlor,12noon to 1am,Good,4.2,6066,Tue-Sun
Restaurant_274,552,North Indian,Vashi,Quick Bites,11am to 12midnight,Poor,4.5,6741,Tue-Sun
Restaurant_275,915,Italian,Borivali,Cafe,10am to 11pm,Very Good,4.5,5320,Tue-Sun
Restaurant_276,758,Chinese,Powai,Dessert Parlor,11am to 12midnight,Good,3.9,7272,Mon-Fri
Restaurant_277,646,North Indian,Andheri,Dessert Parlor,10am to 11pm,Poor,3.5,3084,Tue-Sun
Restaurant_278,1315,Chinese,Dadar,Fine Dining,10am to 11pm,Excellent,3.1,5442,Tue-Sun
Restaurant_279,116,Seafood,Dadar,Cafe,11am to 12midnight,Good,2.6,2255,Tue-Sun
Restaurant_280,1343,Fast Food,Vashi,Fine Dining,12noon to 1am,Poor,2.6,5789,Tue-Sun
Restaurant_281,2305,North Indian,Chembur,Fine Dining,10am to 11pm,Average,3.5,3260,Tue-Sun
Restaurant_282,1169,Cafe,Powai,Bar,10am to 11pm,Good,2.7,3761,Mon-Fri
Restaurant_283,2246,Cafe,Powai,Fine Dining,12noon to 1am,Average,2.8,2634,Tue-Sun
Restaurant_284,1868,Chinese,Thane,Casual Dining,10am to 11pm,Good,3.0,4374,Mon-Sun
Restaurant_285,1160,Seafood,Goregaon,Bar,12noon to 1am,Poor,3.7,475,Mon-Sun
Restaurant_286,2427,Fast Food,Andheri,Bar,10am to 11pm,Poor,4.0,509,Tue-Sun
Restaurant_287,401,Chinese,Chembur,Fine Dining,12noon to 1am,Good,4.2,1981,Tue-Sun
Restaurant_288,280,Fast Food,Borivali,Fine Dining,10am to 11pm,Very Good,3.7,8725,Tue-Sun
Restaurant_289,706,Italian,Bandra,Quick Bites,10am to 11pm,Poor,4.2,8885,Tue-Sun
Restaurant_290,799,Fast Food,Borivali,Bar,10am to 11pm,Good,4.7,3363,Tue-Sun
Restaurant_291,1092,Cafe,Borivali,Casual Dining,12noon to 1am,Good,3.4,3891,Mon-Sun
Restaurant_292,1239,North Indian,Goregaon,Dessert Parlor,10am to 11pm,Excellent,4.2,677,Tue-Sun
Restaurant_293,290,North Indian,Borivali,Fine Dining,11am to 12midnight,Average,4.1,6882,Tue-Sun
Restaurant_294,2400,North Indian,Goregaon,Bar,11am to 12midnight,Excellent,4.1,8670,Tue-Sun
Restaurant_295,1080,Fast Food,Thane,Dessert Parlor,11am to 12midnight,Average,4.0,4921,Mon-Sun
Restaurant_296,2106,Cafe,Goregaon,Fine Dining,10am to 11pm,Average,4.3,3515,Mon-Sun
Restaurant_297,1284,Fast Food,Borivali,Quick Bites,12noon to 1am,Excellent,4.5,4346,Tue-Sun
Restaurant_298,227,Seafood,Malad,Fine Dining,12noon to 1am,Very Good,3.5,1300,Mon-Sun
Restaurant_299,2165,Cafe,Thane,Casual Dining,10am to 11pm,Good,4.1,9170,Tue-Sun
Restaurant_300,1916,Cafe,Dadar,Cafe,11am to 12midnight,Poor,3.1,3582,Mon-Sun
Restaurant_301,1858,Fast Food,Borivali,Cafe,12noon to 1am,Good,4.4,7981,Tue-Sun
Restaurant_302,669,Fast Food,Goregaon,Fine Dining,10am to 11pm,Excellent,4.7,6650,Mon-Fri
Restaurant_303,1446,North Indian,Bandra,Quick Bites,12noon to 1am,Very Good,4.4,8241,Mon-Sun
Restaurant_304,1995,Cafe,Borivali,Casual Dining,11am to 12midnight,Poor,3.7,3994,Mon-Fri
Restaurant_305,725,North Indian,Thane,Fine Dining,11am to 12midnight,Poor,2.8,6958,Mon-Sun
Restaurant_306,1786,Seafood,Goregaon,Dessert Parlor,12noon to 1am,Very Good,4.7,698,Mon-Fri
Restaurant_307,254,Italian,Chembur,Quick Bites,10am to 11pm,Poor,4.5,7870,Mon-Sun
Restaurant_308,1509,North Indian,Powai,Bar,10am to 11pm,Poor,4.2,6517,Mon-Sun
Restaurant_309,884,Fast Food,Borivali,Dessert Parlor,12noon to 1am,Very Good,4.6,7800,Tue-Sun
Restaurant_310,345,Chinese,Dadar,Fine Dining,11am to 12midnight,Excellent,3.8,3918,Mon-Sun
Restaurant_311,1600,Italian,Vashi,Bar,10am to 11pm,Excellent,5.0,7827,Mon-Sun
Restaurant_312,1805,Seafood,Chembur,Bar,12noon to 1am,Poor,4.6,242,Mon-Fri
Restaurant_313,637,Fast Food,Chembur,Dessert Parlor,12noon to 1am,Excellent,2.9,2360,Mon-Fri
Restaurant_314,1990,Italian,Andheri,Bar,11am to 12midnight,Excellent,3.5,3801,Mon-Fri
Restaurant_315,1941,Fast Food,Powai,Cafe,11am to 12midnight,Poor,2.9,8100,Mon-Fri
Restaurant_316,1020,North Indian,Borivali,Dessert Parlor,10am to 11pm,Poor,3.1,3113,Tue-Sun
Restaurant_317,624,Fast Food,Chembur,Quick Bites,10am to 11pm,Excellent,3.8,5441,Mon-Fri
Restaurant_318,1629,Seafood,Andheri,Cafe,10am to 11pm,Average,3.4,3313,Tue-Sun
Restaurant_319,135,Chinese,Powai,Quick Bites,11am to 12midnight,Very Good,4.8,4982,Tue-Sun
Restaurant_320,784,North Indian,Powai,Casual Dining,12noon to 1am,Excellent,2.5,7150,Mon-Fri
Restaurant_321,119,North Indian,Thane,Quick Bites,10am to 11pm,Excellent,2.5,8104,Mon-Fri
Restaurant_322,2468,Seafood,Borivali,Dessert Parlor,10am to 11pm,Average,4.8,3708,Mon-Fri
Restaurant_323,499,Seafood,Dadar,Quick Bites,10am to 11pm,Good,3.1,3884,Mon-Sun
Restaurant_324,1071,Italian,Chembur,Casual Dining,12noon to 1am,Good,2.5,2521,Mon-Fri
Restaurant_325,2006,Chinese,Chembur,Bar,10am to 11pm,Very Good,3.6,3697,Mon-Fri
Restaurant_326,1266,Fast Food,Bandra,Dessert Parlor,10am to 11pm,Poor,3.0,4269,Tue-Sun
Restaurant_327,1215,Italian,Goregaon,Fine Dining,11am to 12midnight,Excellent,2.6,6233,Mon-Fri
Restaurant_328,933,Fast Food,Bandra,Cafe,11am to 12midnight,Average,3.8,4410,Mon-Sun
Restaurant_329,1923,Fast Food,Chembur,Cafe,11am to 12midnight,Poor,2.9,2382,Mon-Fri
Restaurant_330,2082,Fast Food,Borivali,Quick Bites,12noon to 1am,Poor,4.6,8312,Mon-Fri
Restaurant_331,953,Italian,Bandra,Cafe,11am to 12midnight,Good,3.3,7709,Tue-Sun
Restaurant_332,150,North Indian,Dadar,Casual Dining,10am to 11pm,Excellent,3.1,5551,Mon-Sun
Restaurant_333,674,Seafood,Dadar,Fine Dining,10am to 11pm,Very Good,4.3,905,Mon-Sun
Restaurant_334,1248,North Indian,Malad,Cafe,12noon to 1am,Average,4.6,3264,Mon-Fri
Restaurant_335,2297,Chinese,Malad,Quick Bites,12noon to 1am,Excellent,2.7,9073,Mon-Sun
Restaurant_336,2461,Italian,Malad,Cafe,10am to 11pm,Poor,2.9,4948,Mon-Fri
Restaurant_337,2452,Chinese,Powai,Bar,12noon to 1am,Poor,3.7,8692,Tue-Sun
Restaurant_338,1815,Seafood,Borivali,Bar,10am to 11pm,Very Good,4.0,4794,Mon-Sun
Restaurant_339,781,Seafood,Bandra,Cafe,11am to 12midnight,Good,2.7,1045,Mon-Fri
Restaurant_340,937,Cafe,Powai,Dessert Parlor,10am to 11pm,Very Good,3.4,9565,Tue-Sun
Restaurant_341,1177,Chinese,Bandra,Fine Dining,12noon to 1am,Very Good,4.7,3364,Tue-Sun
Restaurant_342,2411,North Indian,Borivali,Cafe,11am to 12midnight,Excellent,4.7,4258,Mon-Fri
Restaurant_343,1695,Chinese,Andheri,Bar,10am to 11pm,Good,3.3,5563,Tue-Sun
Restaurant_344,104,Italian,Vashi,Bar,12noon to 1am,Poor,3.1,8555,Tue-Sun
Restaurant_345,1226,Seafood,Thane,Casual Dining,12noon to 1am,Good,4.0,2092,Mon-Fri
Restaurant_346,1319,Seafood,Malad,Quick Bites,11am to 12midnight,Excellent,2.7,3583,Mon-Sun
Restaurant_347,873,Chinese,Borivali,Casual Dining,10am to 11pm,Excellent,3.1,189,Mon-Sun
Restaurant_348,976,Chinese,Thane,Dessert Parlor,10am to 11pm,Very Good,2.9,7665,Tue-Sun
Restaurant_349,1091,Fast Food,Vashi,Quick Bites,12noon to 1am,Excellent,3.0,9928,Mon-Fri
Restaurant_350,146,Chinese,Andheri,Cafe,11am to 12midnight,Good,3.0,3921,Mon-Sun
Restaurant_351,368,Fast Food,Dadar,Cafe,10am to 11pm,Very Good,4.1,3739,Mon-Sun
Restaurant_352,469,Italian,Chembur,Dessert Parlor,11am to 12midnight,Very Good,3.7,6271,Tue-Sun
Restaurant_353,735,Italian,Thane,Fine Dining,12noon to 1am,Very Good,4.7,8921,Tue-Sun
Restaurant_354,1229,North Indian,Vashi,Bar,10am to 11pm,Good,4.3,988,Mon-Sun
Restaurant_355,1793,Chinese,Powai,Fine Dining,12noon to 1am,Very Good,3.7,3160,Mon-Fri
Restaurant_356,1782,North Indian,Borivali,Cafe,10am to 11pm,Average,3.3,7654,Mon-Fri
Restaurant_357,756,Cafe,Borivali,Casual Dining,12noon to 1am,Average,4.6,856,Tue-Sun
Restaurant_358,219,Italian,Dadar,Bar,10am to 11pm,Good,2.7,7045,Mon-Sun
Restaurant_359,930,Seafood,Chembur,Cafe,11am to 12midnight,Poor,4.2,1306,Mon-Sun
Restaurant_360,1910,Fast Food,Malad,Bar,10am to 11pm,Poor,2.8,5656,Tue-Sun
Restaurant_361,1181,Cafe,Bandra,Fine Dining,10am to 11pm,Very Good,3.8,177,Tue-Sun
Restaurant_362,2074,Seafood,Thane,Quick Bites,12noon to 1am,Good,4.8,84,Mon-Sun
Restaurant_363,1469,Cafe,Powai,Cafe,10am to 11pm,Very Good,3.1,7436,Mon-Fri
Restaurant_364,840,North Indian,Borivali,Cafe,10am to 11pm,Very Good,2.7,3456,Tue-Sun
Restaurant_365,216,North Indian,Goregaon,Bar,10am to 11pm,Average,3.3,6911,Mon-Fri
Restaurant_366,1953,Fast Food,Bandra,Quick Bites,12noon to 1am,Excellent,3.7,7139,Mon-Fri
Restaurant_367,1250,Italian,Powai,Casual Dining,10am to 11pm,Good,4.3,4162,Mon-Sun
Restaurant_368,2031,Fast Food,Dadar,Quick Bites,11am to 12midnight,Excellent,2.6,5864,Mon-Fri
Restaurant_369,1112,Seafood,Bandra,Casual Dining,11am to 12midnight,Average,2.8,5515,Mon-Fri
Restaurant_370,1764,Cafe,Borivali,Dessert Parlor,12noon to 1am,Excellent,3.5,1450,Mon-Sun
Restaurant_371,1181,Fast Food,Thane,Fine Dining,10am to 11pm,Average,2.7,4878,Tue-Sun
Restaurant_372,733,Chinese,Borivali,Quick Bites,12noon to 1am,Poor,4.9,3518,Mon-Fri
Restaurant_373,612,Chinese,Malad,Casual Dining,10am to 11pm,Average,3.8,7172,Tue-Sun
Restaurant_374,1219,Italian,Malad,Bar,12noon to 1am,Good,3.4,9288,Mon-Sun
Restaurant_375,1241,Fast Food,Vashi,Casual Dining,10am to 11pm,Poor,4.9,9281,Mon-Sun
Restaurant_376,659,Seafood,Powai,Dessert Parlor,10am to 11pm,Very Good,4.1,6897,Mon-Sun
Restaurant_377,587,Chinese,Malad,Casual Dining,12noon to 1am,Good,3.8,5016,Mon-Sun
Restaurant_378,996,Italian,Vashi,Fine Dining,12noon to 1am,Good,3.1,8902,Mon-Sun
Restaurant_379,1312,Fast Food,Thane,Quick Bites,12noon to 1am,Good,3.1,4373,Tue-Sun
Restaurant_380,803,Italian,Dadar,Casual Dining,10am to 11pm,Excellent,3.4,922,Tue-Sun
Restaurant_381,1570,Seafood,Powai,Quick Bites,12noon to 1am,Excellent,4.4,7827,Mon-Sun
Restaurant_382,680,Chinese,Thane,Dessert Parlor,10am to 11pm,Very Good,4.5,8928,Mon-Fri
Restaurant_383,2394,Chinese,Bandra,Casual Dining,11am to 12midnight,Excellent,3.0,2333,Mon-Sun
Restaurant_384,253,Chinese,Vashi,Casual Dining,11am to 12midnight,Good,4.5,2493,Mon-Sun
Restaurant_385,1779,North Indian,Vashi,Dessert Parlor,10am to 11pm,Average,3.3,5621,Mon-Fri
Restaurant_386,1096,Chinese,Powai,Fine Dining,10am to 11pm,Very Good,3.0,6545,Mon-Fri
Restaurant_387,1343,Cafe,Malad,Casual Dining,12noon to 1am,Very Good,3.0,4082,Mon-Sun
Restaurant_388,1192,North Indian,Bandra,Quick Bites,10am to 11pm,Good,3.7,8416,Mon-Sun
Restaurant_389,1108,Fast Food,Bandra,Fine Dining,10am to 11pm,Poor,4.4,3710,Mon-Fri
Restaurant_390,2241,North Indian,Vashi,Cafe,11am to 12midnight,Excellent,3.9,2519,Mon-Fri
Restaurant_391,1873,North Indian,Goregaon,Fine Dining,12noon to 1am,Poor,3.7,369,Mon-Sun
Restaurant_392,1057,North Indian,Vashi,Cafe,12noon to 1am,Good,2.5,4388,Mon-Sun
Restaurant_393,552,Italian,Malad,Quick Bites,10am to 11pm,Poor,3.9,5620,Mon-Fri
Restaurant_394,1327,Cafe,Malad,Casual Dining,12noon to 1am,Good,4.2,8496,Mon-Sun
Restaurant_395,2365,Seafood,Malad,Quick Bites,11am to 12midnight,Excellent,2.7,4468,Tue-Sun
Restaurant_396,2488,Chinese,Bandra,Dessert Parlor,11am to 12midnight,Excellent,4.9,840,Mon-Sun
Restaurant_397,650,North Indian,Dadar,Quick Bites,11am to 12midnight,Very Good,2.7,8693,Mon-Fri
Restaurant_398,1735,Seafood,Andheri,Cafe,10am to 11pm,Poor,4.2,372,Tue-Sun
Restaurant_399,1412,Italian,Borivali,Fine Dining,10am to 11pm,Poor,3.8,2748,Mon-Sun
Restaurant_400,1857,Seafood,Chembur,Bar,11am to 12midnight,Poor,4.7,89,Mon-Fri
Restaurant_401,456,North Indian,Goregaon,Dessert Parlor,11am to 12midnight,Poor,3.5,1274,Tue-Sun
Restaurant_402,2170,Fast Food,Vashi,Casual Dining,12noon to 1am,Average,3.8,4496,Mon-Fri
Restaurant_403,1885,Cafe,Powai,Fine Dining,12noon to 1am,Very Good,3.9,7338,Mon-Sun
Restaurant_404,1881,Seafood,Chembur,Quick Bites,12noon to 1am,Very Good,4.7,9805,Tue-Sun
Restaurant_405,1731,North Indian,Chembur,Dessert Parlor,12noon to 1am,Average,4.5,5772,Mon-Sun
Restaurant_406,1115,North Indian,Dadar,Cafe,11am to 12midnight,Poor,3.2,2866,Tue-Sun
Restaurant_407,1448,Chinese,Goregaon,Casual Dining,12noon to 1am,Average,4.9,2660,Mon-Sun
Restaurant_408,615,Fast Food,Malad,Quick Bites,11am to 12midnight,Poor,4.4,8067,Tue-Sun
Restaurant_409,435,Chinese,Powai,Fine Dining,11am to 12midnight,Average,2.5,7439,Mon-Fri
Restaurant_410,1882,Fast Food,Malad,Quick Bites,10am to 11pm,Very Good,3.0,1991,Mon-Sun
Restaurant_411,2405,Cafe,Andheri,Casual Dining,12noon to 1am,Average,4.6,9535,Mon-Sun
Restaurant_412,596,Chinese,Goregaon,Fine Dining,11am to 12midnight,Good,4.1,9176,Mon-Fri
Restaurant_413,995,Cafe,Chembur,Bar,10am to 11pm,Poor,3.1,8098,Mon-Sun
Restaurant_414,2307,Italian,Powai,Bar,10am to 11pm,Average,2.9,8868,Tue-Sun
Restaurant_415,951,Italian,Malad,Dessert Parlor,11am to 12midnight,Poor,2.9,7157,Mon-Fri
Restaurant_416,1787,Fast Food,Chembur,Quick Bites,11am to 12midnight,Excellent,3.3,2838,Tue-Sun
Restaurant_417,2031,Fast Food,Powai,Dessert Parlor,12noon to 1am,Poor,4.7,7901,Mon-Fri
Restaurant_418,1668,Chinese,Thane,Casual Dining,12noon to 1am,Average,3.4,2702,Tue-Sun
Restaurant_419,1056,Italian,Bandra,Fine Dining,11am to 12midnight,Poor,4.2,3055,Mon-Sun
Restaurant_420,1736,Seafood,Chembur,Dessert Parlor,11am to 12midnight,Good,2.8,8528,Tue-Sun
Restaurant_421,1391,Seafood,Malad,Quick Bites,10am to 11pm,Good,3.8,5699,Mon-Sun
Restaurant_422,1540,Seafood,Goregaon,Bar,10am to 11pm,Average,3.4,8142,Mon-Fri
Restaurant_423,1291,Italian,Thane,Bar,10am to 11pm,Average,2.9,6702,Tue-Sun
Restaurant_424,1166,Seafood,Borivali,Casual Dining,10am to 11pm,Poor,4.5,6886,Tue-Sun
Restaurant_425,384,Cafe,Dadar,Cafe,10am to 11pm,Very Good,4.5,5363,Mon-Sun
Restaurant_426,111,North Indian,Vashi,Dessert Parlor,12noon to 1am,Good,3.3,4740,Mon-Fri
Restaurant_427,1730,Fast Food,Bandra,Casual Dining,10am to 11pm,Good,4.1,1463,Mon-Sun
Restaurant_428,853,Chinese,Borivali,Bar,11am to 12midnight,Excellent,3.5,8952,Mon-Fri
Restaurant_429,2182,Cafe,Powai,Quick Bites,12noon to 1am,Excellent,2.6,7688,Mon-Sun
Restaurant_430,189,Seafood,Goregaon,Quick Bites,10am to 11pm,Very Good,3.6,4179,Mon-Sun
Restaurant_431,875,North Indian,Vashi,Fine Dining,10am to 11pm,Good,3.9,8897,Mon-Sun
Restaurant_432,1725,Chinese,Powai,Cafe,10am to 11pm,Average,3.2,4979,Tue-Sun
Restaurant_433,517,Cafe,Bandra,Cafe,11am to 12midnight,Good,4.9,3703,Tue-Sun
Restaurant_434,214,Chinese,Malad,Bar,10am to 11pm,Average,3.9,8040,Mon-Sun
Restaurant_435,716,Fast Food,Powai,Cafe,11am to 12midnight,Average,3.4,9453,Mon-Fri
Restaurant_436,925,Italian,Chembur,Cafe,11am to 12midnight,Very Good,4.3,7287,Tue-Sun
Restaurant_437,1749,Seafood,Powai,Quick Bites,10am to 11pm,Good,3.4,9487,Mon-Sun
Restaurant_438,1616,Cafe,Goregaon,Fine Dining,10am to 11pm,Poor,2.6,3032,Mon-Fri
Restaurant_439,512,Cafe,Andheri,Dessert Parlor,12noon to 1am,Good,2.5,3169,Mon-Fri
Restaurant_440,828,North Indian,Andheri,Quick Bites,12noon to 1am,Good,3.3,1042,Mon-Fri
Restaurant_441,775,North Indian,Thane,Fine Dining,12noon to 1am,Excellent,2.9,4170,Mon-Sun
Restaurant_442,1992,North Indian,Dadar,Quick Bites,11am to 12midnight,Very Good,3.4,4923,Tue-Sun
Restaurant_443,2339,Chinese,Bandra,Bar,10am to 11pm,Poor,4.4,6552,Mon-Fri
Restaurant_444,1222,Seafood,Goregaon,Fine Dining,12noon to 1am,Poor,3.3,835,Mon-Sun
Restaurant_445,1671,Chinese,Powai,Fine Dining,11am to 12midnight,Poor,3.9,9871,Mon-Sun
Restaurant_446,1077,Seafood,Dadar,Bar,12noon to 1am,Average,4.8,4824,Mon-Sun
Restaurant_447,1108,Cafe,Vashi,Fine Dining,12noon to 1am,Very Good,4.2,1028,Mon-Sun
Restaurant_448,2243,Chinese,Borivali,Dessert Parlor,10am to 11pm,Excellent,3.9,3408,Mon-Sun
Restaurant_449,1787,Chinese,Bandra,Casual Dining,10am to 11pm,Average,4.7,6455,Tue-Sun
Restaurant_450,136,Chinese,Powai,Cafe,11am to 12midnight,Poor,3.3,356,Tue-Sun
Restaurant_451,1648,Italian,Dadar,Fine Dining,10am to 11pm,Average,3.0,915,Mon-Sun
Restaurant_452,2426,Fast Food,Andheri,Cafe,12noon to 1am,Average,4.4,3689,Tue-Sun
Restaurant_453,2364,Seafood,Andheri,Quick Bites,11am to 12midnight,Poor,2.6,6702,Mon-Sun
Restaurant_454,972,Seafood,Goregaon,Quick Bites,11am to 12midnight,Poor,3.6,6463,Mon-Fri
Restaurant_455,1921,Chinese,Borivali,Fine Dining,11am to 12midnight,Excellent,3.2,749,Tue-Sun
Restaurant_456,1396,Italian,Bandra,Fine Dining,11am to 12midnight,Very Good,4.9,2007,Tue-Sun
Restaurant_457,2209,Chinese,Dadar,Fine Dining,10am to 11pm,Good,3.4,9520,Mon-Sun
Restaurant_458,695,Seafood,Goregaon,Dessert Parlor,12noon to 1am,Good,4.2,3641,Mon-Sun
Restaurant_459,2003,Fast Food,Dadar,Fine Dining,10am to 11pm,Good,3.2,2315,Tue-Sun
Restaurant_460,828,Fast Food,Malad,Cafe,10am to 11pm,Excellent,5.0,673,Mon-Fri
Restaurant_461,1465,Cafe,Bandra,Quick Bites,11am to 12midnight,Average,3.0,9235,Tue-Sun
Restaurant_462,496,Italian,Thane,Quick Bites,10am to 11pm,Poor,4.8,6284,Tue-Sun
Restaurant_463,798,Fast Food,Goregaon,Fine Dining,10am to 11pm,Very Good,3.6,4295,Tue-Sun
Restaurant_464,2324,Italian,Andheri,Bar,12noon to 1am,Good,3.6,8619,Mon-Fri
Restaurant_465,1735,Chinese,Thane,Casual Dining,11am to 12midnight,Very Good,4.3,2019,Mon-Fri
Restaurant_466,495,Cafe,Powai,Fine Dining,10am to 11pm,Very Good,2.7,6407,Mon-Sun
Restaurant_467,175,Seafood,Thane,Dessert Parlor,11am to 12midnight,Poor,3.9,8879,Tue-Sun
Restaurant_468,364,Fast Food,Thane,Casual Dining,12noon to 1am,Excellent,3.0,3007,Mon-Sun
Restaurant_469,1919,Fast Food,Goregaon,Casual Dining,10am to 11pm,Poor,2.9,8798,Mon-Fri
Restaurant_470,817,North Indian,Chembur,Fine Dining,12noon to 1am,Excellent,4.7,7213,Tue-Sun
Restaurant_471,950,Seafood,Thane,Dessert Parlor,12noon to 1am,Average,5.0,8010,Tue-Sun
Restaurant_472,1490,Fast Food,Thane,Cafe,11am to 12midnight,Very Good,4.9,5893,Tue-Sun
Restaurant_473,243,Fast Food,Dadar,Fine Dining,11am to 12midnight,Good,4.6,437,Tue-Sun
Restaurant_474,984,Seafood,Bandra,Quick Bites,11am to 12midnight,Very Good,4.8,4037,Mon-Sun
Restaurant_475,495,Cafe,Andheri,Dessert Parlor,10am to 11pm,Poor,4.8,9567,Tue-Sun
Restaurant_476,1592,Italian,Goregaon,Quick Bites,11am to 12midnight,Excellent,2.9,8567,Mon-Fri
Restaurant_477,1267,Seafood,Borivali,Fine Dining,10am to 11pm,Average,2.7,4024,Mon-Sun
Restaurant_478,1162,Italian,Thane,Fine Dining,12noon to 1am,Average,2.8,8171,Tue-Sun
Restaurant_479,2256,Cafe,Vashi,Bar,11am to 12midnight,Excellent,2.9,1513,Mon-Sun
Restaurant_480,1165,Cafe,Bandra,Casual Dining,12noon to 1am,Excellent,4.6,3976,Mon-Sun
Restaurant_481,1309,Chinese,Borivali,Bar,11am to 12midnight,Excellent,4.9,1511,Tue-Sun
Restaurant_482,733,North Indian,Dadar,Casual Dining,12noon to 1am,Average,3.4,8365,Mon-Fri
Restaurant_483,1256,Cafe,Borivali,Cafe,10am to 11pm,Very Good,2.6,6596,Tue-Sun
Restaurant_484,1338,Cafe,Borivali,Dessert Parlor,12noon to 1am,Very Good,3.3,6888,Tue-Sun
Restaurant_485,832,Italian,Borivali,Cafe,10am to 11pm,Average,4.3,590,Mon-Fri
Restaurant_486,334,Cafe,Vashi,Casual Dining,11am to 12midnight,Good,4.9,4247,Tue-Sun
Restaurant_487,850,Seafood,Bandra,Fine Dining,11am to 12midnight,Poor,3.6,1134,Mon-Fri
Restaurant_488,1053,Chinese,Borivali,Bar,11am to 12midnight,Average,3.3,6102,Mon-Sun
Restaurant_489,1642,Chinese,Powai,Casual Dining,10am to 11pm,Good,4.1,3869,Mon-Fri
Restaurant_490,1297,Seafood,Chembur,Fine Dining,11am to 12midnight,Poor,3.0,9765,Mon-Sun
Restaurant_491,1776,Fast Food,Malad,Cafe,10am to 11pm,Very Good,4.4,271,Mon-Fri
Restaurant_492,1291,Cafe,Andheri,Fine Dining,10am to 11pm,Excellent,3.5,799,Mon-Sun
Restaurant_493,2317,North Indian,Powai,Fine Dining,12noon to 1am,Poor,4.9,7520,Mon-Fri
Restaurant_494,1516,Cafe,Thane,Cafe,11am to 12midnight,Excellent,4.8,4358,Mon-Sun
Restaurant_495,1317,Chinese,Dadar,Bar,12noon to 1am,Good,4.2,1169,Tue-Sun
Restaurant_496,1640,North Indian,Malad,Fine Dining,10am to 11pm,Average,4.1,1674,Mon-Fri
Restaurant_497,2176,Fast Food,Goregaon,Bar,12noon to 1am,Average,2.8,7878,Mon-Fri
Restaurant_498,1545,Italian,Bandra,Fine Dining,11am to 12midnight,Excellent,3.2,2736,Mon-Sun
Restaurant_499,2486,Italian,Malad,Fine Dining,10am to 11pm,Poor,4.7,4698,Mon-Fri
Restaurant_500,1619,Cafe,Thane,Cafe,12noon to 1am,Poor,3.4,7739,Mon-Fri
Restaurant_501,1488,Cafe,Thane,Casual Dining,11am to 12midnight,Good,3.6,7513,Mon-Fri
Restaurant_502,1956,North Indian,Powai,Casual Dining,11am to 12midnight,Average,4.6,5394,Mon-Fri
Restaurant_503,1465,North Indian,Andheri,Dessert Parlor,12noon to 1am,Excellent,3.6,530,Mon-Fri
Restaurant_504,599,Fast Food,Powai,Cafe,10am to 11pm,Very Good,4.6,5092,Mon-Sun
Restaurant_505,1780,Cafe,Borivali,Dessert Parlor,11am to 12midnight,Average,2.7,7765,Mon-Fri
Restaurant_506,610,Chinese,Goregaon,Fine Dining,10am to 11pm,Average,4.2,5035,Tue-Sun
Restaurant_507,316,Italian,Dadar,Cafe,11am to 12midnight,Good,2.7,2208,Tue-Sun
Restaurant_508,1424,Fast Food,Andheri,Dessert Parlor,10am to 11pm,Average,4.5,492,Tue-Sun
Restaurant_509,1255,North Indian,Bandra,Quick Bites,10am to 11pm,Good,3.9,4337,Mon-Sun
Restaurant_510,1927,Chinese,Bandra,Casual Dining,11am to 12midnight,Good,3.9,274,Mon-Fri
Restaurant_511,1910,Cafe,Chembur,Casual Dining,12noon to 1am,Very Good,3.4,6614,Mon-Fri
Restaurant_512,1305,Seafood,Andheri,Quick Bites,12noon to 1am,Poor,4.8,1405,Mon-Fri
Restaurant_513,2314,North Indian,Andheri,Bar,12noon to 1am,Average,3.8,1723,Mon-Fri
